"url","Single Review 1","Single Review 3","_url_input"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","21.01.2020","MOSFET tranzistor IRFZ44N","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","20.01.2020","TFT displej 240x240 1.3 inča","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","16.01.2020","Daljinski rf prekidač za svetlo 1 kanal","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","15.01.2020","Antistatik narukvica","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","15.01.2020","Adapter SOIC8/SOP8 na DIP8 200mil","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","15.01.2020","Taster za PCB montažu 12x12x4.3mm-10 komada","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","15.01.2020","Muški mikro USB konektor ugaoni","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","14.01.2020","Vodootporni USB punjač sa dva USB porta","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","12.01.2020","Kabl adapter USB na paralelni port 36 pina IEEE1284","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","04.01.2020","Višeobrtni potenciometar 5k","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","30.12.2019","Mikro taster 16A 250VAC sa dugom polugom","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","26.12.2019","Digitalni LED termometar K tip sonde plavi","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","26.12.2019","Adapter HDMI muško-ženski ugaoni","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","25.12.2019","Ugradni tahometar sa LED displejom crveni","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","25.12.2019","LED dioda 3mm plava ultra bright-100 komada","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
