"url","Single Review 1","Single Review 3","_url_input"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","18.02.2020","LM2596S DC-DC Step-down 2A podesivi spustac napona","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","15.02.2020","Srafciger sa dodacima za popravku telefona NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","14.02.2020","Oneplus 6 maska crna mat NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","14.02.2020","LM2596S DC-DC Step-down 2A podesivi spustac napona","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","13.02.2020","OnePlus 7 PRO zastitno staklo Tempered Glass NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","08.02.2020","WIFI ESP8266 NodeMcu Lua V3","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","06.02.2020","Arduino Uno R3 ATMEGA328P NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","05.02.2020","Tranzistori BC337 BC327 A1015 C1815 S8050 S8550","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","05.02.2020","Huawei P10 futrola print NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","05.02.2020","Real Time Clock za arduino RTC DS1302 NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2","04.02.2020","Micro USB pretvarac u USB Type-C NOVO","https://www.kupujemprodajem.com/review.php?action=list&return_url=NzQ1MTM2LTEtdGFsbC1pdmFuLW1vZ3Vjbm9zdC1wb3J1Y2l2YW5qYS1zYW1vLWFyZHVpbm8tb3ByZW1lLW9jZW5lLmh0bQ%3D%3D&data%5Buser_id%5D=745136&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=2"
